retailer,retailer_id,sell_date,region,state,city,product_category,price_per_unit,units_sold,operating_margin_share,sales_method
Foot Locker,1185732,1/21/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,32,323,"0,38",Аутлет
Foot Locker,1185732,1/22/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,32,248,"0,38",Аутлет
Foot Locker,1185732,1/23/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,43,306,"0,35",Аутлет
Foot Locker,1185732,1/24/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,36,350,"0,29",Аутлет
Foot Locker,1185732,1/25/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,40,390,"0,52",Аутлет
Foot Locker,1185732,1/26/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,35,315,"0,36",Аутлет
Foot Locker,1185732,1/27/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,27,314,"0,41",Аутлет
Foot Locker,1185732,1/28/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,31,240,"0,40",Аутлет
Foot Locker,1185732,1/29/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,43,289,"0,32",Аутлет
Foot Locker,1185732,1/30/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,36,323,"0,27",Аутлет
Foot Locker,1185732,1/31/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,33,372,"0,54",Аутлет
Foot Locker,1185732,2/1/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,35,315,"0,33",Аутлет
Foot Locker,1185732,2/2/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,28,315,"0,38",Аутлет
Foot Locker,1185732,2/3/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,31,289,"0,37",Аутлет
Foot Locker,1185732,2/4/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,44,281,"0,36",Аутлет
Foot Locker,1185732,2/5/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,39,333,"0,27",Аутлет
Foot Locker,1185732,2/6/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,44,366,"0,52",Аутлет
Foot Locker,1185732,2/7/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,37,296,"0,35",Аутлет
Foot Locker,1185732,2/8/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,36,288,"0,42",Аутлет
Foot Locker,1185732,2/9/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,33,289,"0,40",Аутлет
Foot Locker,1185732,2/10/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,47,280,"0,35",Аутлет
Foot Locker,1185732,3/3/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,44,320,"0,29",Аутлет
Foot Locker,1185732,3/4/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,47,400,"0,52",Аутлет
Foot Locker,1185732,3/5/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,41,340,"0,34",Аутлет
Foot Locker,1185732,3/6/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,37,296,"0,41",Аутлет
Foot Locker,1185732,3/7/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,38,297,"0,38",Аутлет
Foot Locker,1185732,3/8/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,45,288,"0,34",Аутлет
Foot Locker,1185732,3/9/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,46,347,"0,32",Аутлет
Foot Locker,1185732,3/10/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,44,434,"0,52",Аутлет
Foot Locker,1185732,3/11/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,41,318,"0,37",Аутлет
Foot Locker,1185732,3/12/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,35,295,"0,42",Аутлет
Foot Locker,1185732,3/13/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,35,270,"0,37",Аутлет
Foot Locker,1185732,3/14/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,46,278,"0,34",Аутлет
Foot Locker,1185732,3/15/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,47,352,"0,27",Аутлет
Foot Locker,1185732,3/16/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,41,375,"0,52",Аутлет
Foot Locker,1185732,3/17/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,37,359,"0,34",Аутлет
Foot Locker,1185732,3/18/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,37,314,"0,37",Аутлет
Foot Locker,1185732,3/31/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,40,324,"0,40",Аутлет
Walmart,1185732,4/17/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,43,279,"0,33",Аутлет
Walmart,1185732,4/18/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,48,355,"0,30",Аутлет
Walmart,1185732,4/19/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,39,408,"0,55",Аутлет
Walmart,1185732,4/20/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,43,350,"0,33",Аутлет
Walmart,1185732,4/21/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,36,315,"0,39",Аутлет
Walmart,1185732,4/22/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,34,306,"0,39",Аутлет
Walmart,1185732,4/23/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,44,315,"0,37",Аутлет
Walmart,1185732,4/24/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,45,350,"0,30",Аутлет
Walmart,1185732,4/25/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,51,289,"0,32",Аутлет
Walmart,1185732,4/26/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,50,330,"0,28",Аутлет
Walmart,1185732,4/27/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,46,403,"0,56",Аутлет
Walmart,1185732,4/28/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,40,312,"0,36",Аутлет
Walmart,1185732,4/29/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,43,294,"0,42",Аутлет
Walmart,1185732,4/30/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,41,270,"0,37",Аутлет
Walmart,1185732,5/1/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,47,280,"0,36",Аутлет
Walmart,1185732,5/2/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,53,322,"0,28",Аутлет
Walmart,1185732,5/3/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,48,420,"0,56",Аутлет
Walmart,1185732,5/4/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,43,310,"0,35",Аутлет
Walmart,1185732,5/5/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,42,333,"0,40",Аутлет
Walmart,1185732,5/6/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,41,306,"0,40",Аутлет
Walmart,1185732,5/7/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская одежда,48,279,"0,37",Аутлет
Walmart,1185732,7/18/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская одежда,48,340,"0,30",Аутлет
Sports Direct,1197831,7/19/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская уличная обувь,20,270,"0,39",Аутлет
Sports Direct,1197831,7/20/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Мужская спортивная обувь,26,270,"0,37",Аутлет
Sports Direct,1197831,7/21/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская уличная обувь,27,238,"0,39",Аутлет
Sports Direct,1197831,7/22/2020,Северо-Восток,Нью-Йорк,Нью-Йорк,Женская спортивная обувь,27,210,"0,52",Аутлет
Sports Direct,1197831,7/23/2020,Юг,Техас,Хьюстон,Мужская одежда,26,176,"0,34",Аутлет
Sports Direct,1197831,7/24/2020,Юг,Техас,Хьюстон,Женская одежда,25,224,"0,56",Аутлет
Sports Direct,1197831,7/25/2020,Юг,Техас,Хьюстон,Мужская уличная обувь,20,255,"0,41",Аутлет
Sports Direct,1197831,7/26/2020,Юг,Техас,Хьюстон,Мужская спортивная обувь,23,289,"0,42",Аутлет
Sports Direct,1197831,7/27/2020,Юг,Техас,Хьюстон,Женская уличная обувь,27,236,"0,41",Аутлет
Sports Direct,1197831,7/28/2020,Юг,Техас,Хьюстон,Женская спортивная обувь,26,213,"0,50",Аутлет
Sports Direct,1197831,7/29/2020,Юг,Техас,Хьюстон,Мужская одежда,28,160,"0,33",Аутлет
Sports Direct,1197831,7/30/2020,Юг,Техас,Хьюстон,Женская одежда,26,231,"0,55",Аутлет
Sports Direct,1197831,7/31/2020,Юг,Техас,Хьюстон,Мужская уличная обувь,20,306,"0,42",Аутлет
Sports Direct,1197831,8/1/2020,Юг,Техас,Хьюстон,Мужская спортивная обувь,30,263,"0,39",Аутлет
Sports Direct,1197831,8/2/2020,Юг,Техас,Хьюстон,Женская уличная обувь,23,224,"0,42",Аутлет
Sports Direct,1197831,8/3/2020,Юг,Техас,Хьюстон,Женская спортивная обувь,30,204,"0,48",Аутлет
